h3_index,cuisine_type,competitor_count,avg_rating,total_reviews,rent_index,void_score,latitude,longitude,dominant_zip
882a134055fffff,Venues & Event Spaces,1,4.0,16,1585.6236772486773,68.39,40.051577,-74.978913,19114
882a134063fffff,Bars,1,3.5,15,1585.6236772486773,68.39,40.055617,-75.003085,19114
882a134063fffff,Cheesesteaks,1,3.0,17,1585.6236772486773,68.39,40.055265,-75.003686,19114
882a134307fffff,Mexican,1,2.0,17,1585.6236772486773,68.39,40.093896,-75.016257,19114
882a13432bfffff,American (Traditional),1,3.5,162,1678.25,68.39,40.101805,-75.029114,19115
882a134331fffff,Pizza,1,3.5,164,1678.25,68.39,40.07926,-75.026439,19115
882a134887fffff,Breweries,1,3.0,129,1655.4295295295294,68.39,39.977584,-75.185308,19121
882a134a69fffff,Bakeries,1,4.0,57,1610.0833333333333,68.39,40.100843,-75.149077,19038
882a134b19fffff,Nightlife,1,4.0,59,1610.0833333333333,68.39,40.082439,-75.189053,19038
882a134d11fffff,Bakeries,1,3.5,209,1703.5593434343436,68.39,39.91402,-75.152984,19148
882a134ddbfffff,Seafood,1,4.5,46,1604.722222222222,68.39,39.87547,-75.105686,08031
882aac9431fffff,Beer Bar,1,4.0,159,1675.8515873015874,68.39,40.144848,-75.321323,19401
88441a1041fffff,Cafes,1,3.0,24,1587.8304259634888,68.39,28.025031,-82.473613,33604
88441a106bfffff,Burgers,1,1.5,20,1587.8304259634888,68.39,28.024869,-82.45991,33604
88441a108bfffff,Bubble Tea,1,4.5,59,1612.7641193229429,68.39,28.096051,-82.503945,33618
88441a10cbfffff,Waffles,1,5.0,60,1612.7641193229429,68.39,28.078259,-82.506163,33618
88441a10d5fffff,Barbeque,1,3.0,63,1612.7641193229429,68.39,28.090674,-82.503316,33618
88441a12a9fffff,Donuts,1,4.5,58,1612.7641193229429,68.39,28.044708,-82.505525,33618
88441a1311fffff,Chicken Wings,1,1.5,18,1587.8304259634888,68.39,28.007258,-82.459254,33604
88441a1319fffff,Food Delivery Services,1,4.5,17,1587.8304259634888,68.39,28.002868,-82.459109,33604
8844464031fffff,Chinese,1,3.5,7,1579.4444444444443,68.39,30.02422,-90.024041,70126
8844464033fffff,Bars,1,3.0,5,1579.4444444444443,68.39,30.032326,-90.027823,70126
8844464057fffff,Fast Food,1,1.5,10,1579.4444444444443,68.39,30.002747,-90.042444,70126
8844464207fffff,Vegetarian,1,4.5,32,1593.8690476190477,68.39,29.962371,-90.057442,70116
884446421bfffff,International Grocery,1,4.0,42,1601.4990476190476,68.39,29.963861,-90.088439,70119
884446421dfffff,Comfort Food,1,4.5,34,1593.8690476190477,68.39,29.964797,-90.072177,70116
884446425dfffff,Japanese,1,4.0,280,1747.9091036414566,68.39,29.937826,-90.075896,70130
8844465495fffff,Chinese,1,4.0,282,1749.0555555555557,68.39,30.025342,-90.238396,70065
8844465525fffff,Italian,1,3.0,39,1601.4990476190476,68.39,29.963639,-90.094284,70119
88444655cdfffff,Arts & Entertainment,1,4.0,65,1617.3136123136126,68.39,29.976627,-90.155866,70001
8848e8092dfffff,Bagels,1,3.0,18,1584.5256410256409,68.39,32.339582,-111.011536,85741
8848e8092dfffff,Hot Dogs,1,4.0,18,1584.5256410256409,68.39,32.33679,-111.014561,85741
8848e8096bfffff,Burgers,1,2.5,14,1584.5256410256409,68.39,32.322529,-111.035918,85741
8826405a63fffff,Nightlife,1,3.5,59,1617.388888888889,68.38,38.506637,-90.376884,63128
882640c505fffff,Thai,1,3.5,157,1676.139393939394,68.38,38.573823,-89.931017,62269
882646240dfffff,American (Traditional),1,3.0,250,1735.1825396825398,68.38,38.609109,-90.364442,63119
882646261dfffff,Juice Bars & Smoothies,1,4.5,220,1715.4366830065362,68.38,38.637325,-90.307801,63105
88264d113dfffff,Tex-Mex,1,3.0,308,1773.0976655484328,68.38,36.140889,-86.840359,37209
88264d1855fffff,Pubs,1,4.5,311,1773.0976655484328,68.38,36.11993,-86.919916,37209
88264d18e1fffff,Custom Cakes,1,4.0,147,1673.772678035178,68.38,36.076624,-86.921442,37221
88264d8111fffff,Southern,1,3.0,117,1655.1156509274952,68.38,36.321442,-86.598695,37075
88264da953fffff,Seafood,1,3.5,99,1641.6506109690254,68.38,35.928585,-86.534809,37167
88264dab29fffff,American (New),1,3.0,99,1641.6506109690254,68.38,35.987044,-86.546523,37167
882661a219fffff,Hotels & Travel,1,3.5,40,1603.5340951093078,68.38,39.768915,-86.160511,46204
882661a257fffff,Sandwiches,1,2.0,40,1603.5340951093078,68.38,39.779265,-86.160978,46204
882661b633fffff,American (Traditional),1,2.5,43,1606.6666666666667,68.38,39.775587,-85.986759,46229
882661b6c5fffff,Pizza,1,3.0,41,1606.6666666666667,68.38,39.777205,-85.952289,46229
8829890a9bfffff,Chinese,1,3.0,11,1589.131746031746,68.38,39.523694,-119.739791,89431
8829890e69fffff,Noodles,1,4.5,156,1675.5099206349205,68.38,39.523914,-119.811304,89501
8829890f41fffff,American (Traditional),1,3.5,11,1589.131746031746,68.38,39.534462,-119.75512,89431
8829890f47fffff,Event Planning & Services,1,4.5,13,1589.131746031746,68.38,39.540155,-119.748395,89431
8829890f5dfffff,Buffets,1,2.5,11,1589.131746031746,68.38,39.534924,-119.772557,89431
8829890f5dfffff,Dive Bars,1,4.0,12,1589.131746031746,68.38,39.535497,-119.770708,89431
8829890f69fffff,Dim Sum,1,2.0,13,1589.131746031746,68.38,39.54159,-119.73578,89431
8829890f6bfffff,Bars,1,3.5,11,1589.131746031746,68.38,39.542886,-119.735817,89431
882a134041fffff,Nightlife,1,4.0,10,1585.6236772486773,68.38,40.064689,-74.981265,19114
882a134041fffff,Pizza,1,4.0,11,1585.6236772486773,68.38,40.064895,-74.985945,19114
882a134063fffff,Chinese,1,2.5,7,1585.6236772486773,68.38,40.055662,-75.004596,19114
882a134069fffff,Gas Stations,1,3.5,8,1585.6236772486773,68.38,40.068884,-75.005206,19114
882a134333fffff,Coffee & Tea,1,5.0,9,1585.6236772486773,68.38,40.077368,-75.023674,19114
882a134337fffff,Chicken Shop,1,2.0,5,1585.6236772486773,68.38,40.077473,-75.031219,19114
882a134337fffff,Cocktail Bars,1,2.5,155,1678.25,68.38,40.074018,-75.036153,19115
882a13450dfffff,Local Flavor,1,4.0,333,1786.5185185185185,68.38,39.944465,-74.962294,08057
882a134841fffff,Indian,1,3.5,95,1637.1833333333334,68.38,40.06045,-75.191515,19119
882a134859fffff,Delis,1,2.5,24,1595.878787878788,68.38,40.043086,-75.15966,19138
882a134a39fffff,Sandwiches,1,4.5,28,1595.878787878788,68.38,40.063714,-75.15275,19138
882a134a69fffff,Breakfast & Brunch,1,4.5,48,1610.0833333333333,68.38,40.100191,-75.152634,19038
882a134b01fffff,Breakfast & Brunch,1,3.5,52,1610.0833333333333,68.38,40.094472,-75.213479,19038
882a134b01fffff,Italian,1,3.5,51,1610.0833333333333,68.38,40.092291,-75.213953,19038
882a134c85fffff,Mexican,1,4.0,40,1604.722222222222,68.38,39.86535,-75.078499,08031
882a134d45fffff,Singaporean,1,3.5,706,2018.4964161653818,68.38,39.953778,-75.157045,19107
882a1359bbfffff,Pizza,1,3.5,48,1610.0833333333333,68.38,40.113111,-75.16855,19038
882a135b3dfffff,Seafood,1,3.5,149,1675.3214285714287,68.38,40.210859,-75.139078,19044
882a924f45fffff,American (New),1,3.5,110,1646.1187025534853,68.38,39.973532,-86.00297,46038
882aac8333fffff,Chinese,1,4.0,51,1610.4166666666665,68.38,40.18234,-75.54821,19475
882aaca833fffff,Bakeries,1,3.5,40,1603.4563492063492,68.38,39.739254,-75.603986,19805
882aacb54dfffff,Diners,1,4.5,38,1605.8333333333335,68.38,39.827459,-75.250253,08066
88441a1043fffff,Chinese,1,3.0,15,1587.8304259634888,68.38,28.025624,-82.477553,33604
88441a1045fffff,Chicken Wings,1,1.0,9,1587.8304259634888,68.38,28.022959,-82.459118,33604
88441a104bfffff,Caribbean,1,4.0,16,1587.8304259634888,68.38,28.025027,-82.48171,33604
88441a104bfffff,Spanish,1,4.5,9,1587.8304259634888,68.38,28.020906,-82.484572,33604
88441a105dfffff,Chinese,1,4.0,10,1587.8304259634888,68.38,28.026128,-82.48611,33604
88441a105dfffff,Italian,1,3.0,9,1587.8304259634888,68.38,28.026677,-82.485457,33604
88441a106bfffff,Fast Food,1,1.5,13,1587.8304259634888,68.38,28.025716,-82.459885,33604
88441a10c3fffff,Diners,1,4.0,50,1612.7641193229429,68.38,28.082415,-82.504228,33618
88441a1235fffff,Breakfast & Brunch,1,4.5,9,1587.8304259634888,68.38,28.017645,-82.485048,33604
88441a1235fffff,Cocktail Bars,1,3.5,9,1587.8304259634888,68.38,28.01609,-82.485134,33604
88441a1235fffff,Spanish,1,3.5,9,1587.8304259634888,68.38,28.016133,-82.485083,33604
88441a1313fffff,Seafood,1,3.5,12,1587.8304259634888,68.38,28.01456,-82.455707,33604
88441a1319fffff,Latin American,1,4.0,10,1587.8304259634888,68.38,28.000905,-82.459065,33604
88441a8059fffff,Breweries,1,3.5,366,1808.0893550893552,68.38,27.838758,-82.68628,33781
88441a95b3fffff,Poke,1,4.5,182,1692.9739926739928,68.38,27.892231,-82.784415,33771
8844464215fffff,American (New),1,4.5,18,1593.8690476190477,68.38,29.969302,-90.063737,70116
8844464215fffff,Barbeque,1,4.5,26,1593.8690476190477,68.38,29.967018,-90.07136,70116
8844464217fffff,Sports Bars,1,4.5,33,1601.4990476190476,68.38,29.977191,-90.076948,70119
884446423bfffff,Cajun/Creole,1,5.0,24,1593.8690476190477,68.38,29.973611,-90.058941,70116
88444642edfffff,Coffee & Tea,1,1.5,31,1601.4990476190476,68.38,29.983655,-90.070845,70119
8844465097fffff,Gelato,1,4.5,229,1719.9642857142856,68.38,29.92039,-90.102783,70115
88444654c5fffff,American (Traditional),1,3.5,89,1633.3055555555557,68.38,29.985635,-90.220292,70003
8844465513fffff,Sushi Bars,1,4.0,62,1617.3136123136126,68.38,29.974478,-90.15037,70001
8844465523fffff,Breakfast & Brunch,1,4.5,35,1601.4990476190476,68.38,29.971363,-90.107823,70119
8844465525fffff,Event Planning & Services,1,3.5,38,1601.4990476190476,68.38,29.962502,-90.092628,70119
8844465561fffff,Cocktail Bars,1,4.0,224,1719.9642857142856,68.38,29.935017,-90.104455,70115
88444655c5fffff,Barbeque,1,4.0,63,1617.3136123136126,68.38,29.983117,-90.155605,70001
8848e80903fffff,Juice Bars & Smoothies,1,3.5,6,1584.5256410256409,68.38,32.3387,-111.053887,85741
8848e8090bfffff,Chinese,1,1.5,9,1584.5256410256409,68.38,32.33711,-111.057055,85741
8848e846a9fffff,Persian/Iranian,1,4.5,210,1709.2380952380952,68.38,32.395949,-110.993974,85737
8848e8552dfffff,Polish,1,4.0,42,1604.5252525252527,68.38,32.249854,-110.841992,85715
88264d8113fffff,Seafood,1,3.5,117,1655.1156509274952,68.38,36.320732,-86.597244,37075
88264d8119fffff,Pizza,1,4.0,123,1655.1156509274952,68.38,36.330411,-86.594291,37075
88264d8139fffff,Diners,1,4.5,122,1655.1156509274952,68.38,36.323579,-86.619336,37075
88264d88adfffff,Soul Food,1,3.5,73,1625.8567839889577,68.38,36.250677,-86.720482,37115
882661a20bfffff,Delis,1,3.0,37,1603.5340951093078,68.38,39.781685,-86.169434,46204
882661a409fffff,Hot Dogs,1,2.5,50,1611.8212962962964,68.38,39.634704,-86.083442,46143
882661a437fffff,Sandwiches,1,4.5,49,1611.8212962962964,68.38,39.601454,-86.106357,46143
882661a5edfffff,Barbeque,1,3.0,8,1585.25,68.38,39.607242,-86.158678,46106
882661aaebfffff,Indian,1,4.0,186,1697.0877192982455,68.38,39.718531,-86.359268,46168
882661b459fffff,Steakhouses,1,4.0,43,1606.6666666666667,68.38,39.775971,-85.991325,46229
882661b633fffff,Chicken Wings,1,2.0,40,1606.6666666666667,68.38,39.777842,-85.986622,46229
88266cdb5dfffff,American (New),1,4.5,7,1585.25,68.38,39.550154,-86.159056,46106
882884399bfffff,African,1,4.5,171,1684.3462962962965,68.38,43.638628,-116.232536,83703
8829890f41fffff,Sandwiches,1,4.0,13,1589.131746031746,68.38,39.533177,-119.755731,89431
8829890f4bfffff,Ethnic Food,1,5.0,14,1589.131746031746,68.38,39.530163,-119.766298,89431
8829890f5dfffff,Cafes,1,2.5,16,1589.131746031746,68.38,39.534924,-119.772557,89431
882a134009fffff,Convenience Stores,1,4.5,7,1585.6236772486773,68.38,40.049331,-74.989474,19114
882a134041fffff,Chicken Wings,1,1.5,7,1585.6236772486773,68.38,40.06484,-74.983732,19114
882a134063fffff,Burgers,1,2.5,9,1585.6236772486773,68.38,40.055802,-75.003802,19114
882a134063fffff,Coffee & Tea,1,2.0,7,1585.6236772486773,68.38,40.054765,-75.004204,19114
882a134063fffff,German,1,4.0,12,1585.6236772486773,68.38,40.054758,-75.008043,19114
882a134067fffff,African,1,2.5,8,1585.6236772486773,68.38,40.057011,-75.013595,19114
882a134069fffff,Italian,1,3.0,5,1585.6236772486773,68.38,40.068067,-75.006396,19114
882a13406dfffff,Bars,1,4.0,5,1585.6236772486773,68.38,40.069355,-75.008494,19114
882a134311fffff,Delis,1,3.5,10,1585.6236772486773,68.38,40.080564,-74.994606,19114
882a134311fffff,Food Delivery Services,1,2.5,6,1585.6236772486773,68.38,40.080363,-74.993067,19114
882a134337fffff,Pizza,1,2.5,12,1585.6236772486773,68.38,40.076239,-75.03146,19114
882a134a31fffff,American (New),1,3.5,29,1595.878787878788,68.38,40.058369,-75.152851,19138
882a134a39fffff,Delis,1,4.0,29,1595.878787878788,68.38,40.064505,-75.152953,19138
882a135999fffff,Chinese,1,3.0,48,1610.0833333333333,68.38,40.116626,-75.138518,19038
882a924f29fffff,Food Delivery Services,1,3.0,104,1646.1187025534853,68.38,39.957153,-86.014038,46038
882aac94edfffff,Bars,1,4.0,150,1675.8515873015874,68.38,40.137556,-75.314547,19401
882aac99d9fffff,Thai,1,3.5,111,1649.909090909091,68.38,40.245396,-75.650766,19464
882aaca817fffff,Chinese,1,4.0,37,1603.4563492063492,68.38,39.741716,-75.58241,19805
882aaca833fffff,Event Planning & Services,1,4.5,39,1603.4563492063492,68.38,39.738323,-75.606146,19805
88441a1043fffff,Food Trucks,1,4.5,10,1587.8304259634888,68.38,28.025672,-82.477539,33604
88441a104bfffff,Bakeries,1,3.0,10,1587.8304259634888,68.38,28.023818,-82.484794,33604
88441a104bfffff,Bars,1,4.5,15,1587.8304259634888,68.38,28.024938,-82.481699,33604
88441a104bfffff,Food Trucks,1,4.5,9,1587.8304259634888,68.38,28.02054,-82.484558,33604
88441a105dfffff,Burgers,1,2.5,12,1587.8304259634888,68.38,28.025727,-82.48464,33604
88441a1155fffff,Italian,1,1.0,10,1587.8304259634888,68.38,28.031867,-82.416521,33604
88441a1285fffff,Chicken Wings,1,4.0,54,1612.7641193229429,68.38,28.047285,-82.516503,33618
88441a1285fffff,Food Delivery Services,1,3.5,54,1612.7641193229429,68.38,28.045453,-82.514596,33618
88441a12e7fffff,Chinese,1,3.5,54,1612.7641193229429,68.38,28.042078,-82.503505,33618
88441a12e7fffff,Local Flavor,1,4.0,56,1612.7641193229429,68.38,28.042186,-82.504192,33618
88441a1313fffff,Caribbean,1,4.5,13,1587.8304259634888,68.38,28.01654,-82.459028,33604
88441a1313fffff,Pizza,1,1.5,15,1587.8304259634888,68.38,28.016332,-82.459793,33604
88441a1313fffff,Specialty Food,1,4.0,14,1587.8304259634888,68.38,28.011047,-82.455683,33604
88441a131dfffff,Food Trucks,1,3.0,9,1587.8304259634888,68.38,27.995839,-82.44824,33604
88441a131dfffff,Soul Food,1,3.5,13,1587.8304259634888,68.38,27.996407,-82.449697,33604
88441a8227fffff,Cantonese,1,4.0,245,1733.0555555555557,68.38,27.821559,-82.670032,33714
884446425bfffff,Seafood,1,4.0,103,1644.25,68.38,29.945951,-90.087921,70113
88444642cbfffff,Sandwiches,1,4.0,35,1601.4990476190476,68.38,29.981457,-90.107249,70119
88444642cdfffff,American (New),1,4.0,34,1601.4990476190476,68.38,29.976206,-90.091995,70119
88444642cdfffff,Coffee & Tea,1,4.5,31,1601.4990476190476,68.38,29.974908,-90.088353,70119
8844465535fffff,Mexican,1,3.0,36,1601.4990476190476,68.38,29.974342,-90.106885,70119
8848e80903fffff,Bakeries,1,5.0,5,1584.5256410256409,68.38,32.338692,-111.048373,85741
8848e80905fffff,Chinese,1,2.5,5,1584.5256410256409,68.38,32.337813,-111.032332,85741
8848e80905fffff,Pizza,1,2.5,11,1584.5256410256409,68.38,32.337829,-111.030147,85741
8848e80909fffff,Fast Food,1,3.5,10,1584.5256410256409,68.38,32.328104,-111.046809,85741
8848e8091dfffff,Food Trucks,1,5.0,6,1584.5256410256409,68.38,32.3371,-111.061363,85741
8848e8092dfffff,Food Trucks,1,3.5,7,1584.5256410256409,68.38,32.340846,-111.014943,85741
8848e80931fffff,Vietnamese,1,2.5,5,1584.5256410256409,68.38,32.357581,-111.046457,85741
8848e8096dfffff,Pizza,1,3.5,6,1584.5256410256409,68.38,32.317167,-111.009435,85741
8848e84253fffff,Bagels,1,2.5,40,1604.5252525252527,68.38,32.252372,-110.839876,85715
8848e85567fffff,Fast Food,1,2.0,40,1604.5252525252527,68.38,32.248169,-110.850472,85715
88264d8853fffff,Steakhouses,1,2.0,62,1625.8567839889577,68.37,36.295855,-86.699384,37115
88264d8857fffff,Italian,1,3.0,65,1625.8567839889577,68.37,36.294989,-86.700005,37115
88264d88e9fffff,Fish & Chips,1,4.5,68,1625.8567839889577,68.37,36.269547,-86.710157,37115
88264dab11fffff,Fast Food,1,4.5,94,1641.6506109690254,68.37,35.968636,-86.507243,37167
88264dab11fffff,Hawaiian,1,3.5,89,1641.6506109690254,68.37,35.965406,-86.504346,37167
88264dab25fffff,Steakhouses,1,2.0,88,1641.6506109690254,68.37,35.979678,-86.562237,37167
882661a219fffff,Food Delivery Services,1,4.0,32,1603.5340951093078,68.37,39.773807,-86.155344,46204
882661a21bfffff,Adult Education,1,4.0,31,1603.5340951093078,68.37,39.76399,-86.155566,46204
882661a253fffff,American (Traditional),1,3.5,28,1603.5340951093078,68.37,39.776726,-86.146226,46204
882661a409fffff,Pizza,1,3.5,46,1611.8212962962964,68.37,39.634986,-86.084865,46143
882661a415fffff,Nightlife,1,3.0,39,1611.8212962962964,68.37,39.613351,-86.084002,46143
882661b6e5fffff,Seafood,1,3.5,34,1606.6666666666667,68.37,39.77443,-85.979538,46229
8828843989fffff,Indian,1,4.0,192,1706.0748020748022,68.37,43.617047,-116.205467,83702
88288439c7fffff,Shopping,1,4.5,193,1706.0748020748022,68.37,43.614815,-116.199327,83702
8829890a9bfffff,Beer Bar,1,4.5,8,1589.131746031746,68.37,39.526965,-119.740331,89431
8829890f41fffff,Latin American,1,4.0,5,1589.131746031746,68.37,39.534749,-119.754814,89431
8829890f4dfffff,Cafes,1,2.5,8,1589.131746031746,68.37,39.527318,-119.744464,89431
8829890f4dfffff,Mexican,1,3.5,6,1589.131746031746,68.37,39.527193,-119.740636,89431
8829890f4dfffff,Persian/Iranian,1,4.0,7,1589.131746031746,68.37,39.525736,-119.746895,89431
8829890f51fffff,Delis,1,4.5,8,1589.131746031746,68.37,39.545177,-119.774058,89431
8829890f55fffff,Caterers,1,3.0,6,1589.131746031746,68.37,39.543898,-119.764225,89431
8829890f55fffff,Food Trucks,1,3.5,8,1589.131746031746,68.37,39.545785,-119.770983,89431
8829890f5dfffff,Caterers,1,4.0,8,1589.131746031746,68.37,39.539845,-119.777466,89431
8829890f6bfffff,Ethnic Grocery,1,2.5,8,1589.131746031746,68.37,39.542801,-119.737064,89431
882a134a35fffff,Chicken Wings,1,3.5,18,1595.878787878788,68.37,40.059082,-75.165369,19138
882a134a35fffff,Ice Cream & Frozen Yogurt,1,2.5,13,1595.878787878788,68.37,40.05955,-75.165882,19138
882a134a39fffff,Chinese,1,2.5,14,1595.878787878788,68.37,40.063165,-75.151916,19138
882a134a3dfffff,Specialty Food,1,3.5,13,1595.878787878788,68.37,40.066525,-75.158273,19138
882a134a6dfffff,Breakfast & Brunch,1,3.5,36,1610.0833333333333,68.37,40.107061,-75.163997,19038
882a134a6dfffff,Mexican,1,3.5,36,1610.0833333333333,68.37,40.107067,-75.163978,19038
882a135903fffff,Nightlife,1,3.5,146,1675.3214285714287,68.37,40.180382,-75.181761,19044
882a924a91fffff,Asian Fusion,1,4.5,100,1646.1187025534853,68.37,39.993024,-86.006021,46038
882a924f63fffff,Diners,1,2.0,101,1646.1187025534853,68.37,39.957997,-86.010774,46038
882aac981dfffff,Mediterranean,1,4.5,108,1649.909090909091,68.37,40.26966,-75.621166,19464
882aac99d9fffff,Vegan,1,4.5,107,1649.909090909091,68.37,40.24678,-75.651445,19464
882aaca811fffff,Pizza,1,2.5,28,1603.4563492063492,68.37,39.747365,-75.574631,19805
882aaca839fffff,Mexican,1,4.0,28,1603.4563492063492,68.37,39.754921,-75.595547,19805
882aaca9d9fffff,American (New),1,4.5,29,1603.4563492063492,68.37,39.73805,-75.610497,19805
882aacb349fffff,American (New),1,4.0,167,1687.4166666666667,68.37,39.984686,-75.291448,19083
88441a105dfffff,Latin American,1,3.0,5,1587.8304259634888,68.37,28.02601,-82.483849,33604
88441a1061fffff,Chicken Wings,1,3.0,7,1587.8304259634888,68.37,28.026796,-82.450871,33604
88441a108bfffff,Mediterranean,1,4.0,110,1655.892543859649,68.37,28.094306,-82.504314,33624
88441a108bfffff,Pubs,1,3.5,47,1612.7641193229429,68.37,28.096954,-82.503887,33618
88441a10c1fffff,Event Planning & Services,1,4.5,43,1612.7641193229429,68.37,28.077108,-82.502346,33618
88441a10c3fffff,Grocery,1,3.5,48,1612.7641193229429,68.37,28.080627,-82.506026,33618
88441a10c3fffff,Health Markets,1,4.0,41,1612.7641193229429,68.37,28.079026,-82.50594,33618
88441a10cbfffff,Salad,1,3.5,42,1612.7641193229429,68.37,28.078735,-82.50631,33618
88441a112bfffff,Thai,1,4.0,157,1684.0652680652681,68.37,28.048387,-82.394248,33617
88441a12e7fffff,Grocery,1,3.5,44,1612.7641193229429,68.37,28.040902,-82.503779,33618
88441a1313fffff,American (Traditional),1,5.0,5,1587.8304259634888,68.37,28.011989,-82.460192,33604
88441a131dfffff,Barbeque,1,4.0,7,1587.8304259634888,68.37,27.995808,-82.448241,33604
88441a131dfffff,Fruits & Veggies,1,4.0,5,1587.8304259634888,68.37,27.999241,-82.450863,33604
88441a131dfffff,Sandwiches,1,4.0,8,1587.8304259634888,68.37,28.00123,-82.451003,33604
88441a8069fffff,British,1,4.5,465,1872.7638888888887,68.37,27.828097,-82.649167,33702
88441a84a9fffff,Mexican,1,3.5,806,2083.8262626262626,68.37,28.011587,-82.788282,34698
88441a8d0bfffff,Sports Bars,1,3.0,120,1658.2294620596829,68.37,27.997259,-82.570739,33615
8844464203fffff,Bagels,1,3.5,16,1593.8690476190477,68.37,29.96043,-90.064011,70116
8844464203fffff,Vietnamese,1,5.0,13,1593.8690476190477,68.37,29.959055,-90.060369,70116
8844464207fffff,Hookah Bars,1,4.0,10,1593.8690476190477,68.37,29.9611,-90.058384,70116
8844464215fffff,Jazz & Blues,1,4.5,10,1593.8690476190477,68.37,29.965524,-90.070834,70116
884446423bfffff,Soul Food,1,4.0,10,1593.8690476190477,68.37,29.972895,-90.06059,70116
8844464257fffff,Dim Sum,1,3.5,29,1601.4990476190476,68.37,29.951888,-90.07314,70119
88444642c1fffff,Dive Bars,1,3.5,27,1601.4990476190476,68.37,29.980682,-90.09356,70119
88444642c9fffff,Vegetarian,1,3.0,30,1601.4990476190476,68.37,29.976424,-90.099118,70119
88444642e5fffff,Gluten-Free,1,5.0,23,1601.4990476190476,68.37,29.987555,-90.066146,70119
